State,County,State2,County_ID,Pres_1860_pcDem,Pres_1860_pcRep,Pres_1860_pcSouthDem,Pres_1860_pcConstUn,Pres_1860_pcOther,Pres_1860_TotVote,Pres_1860_pcTO,Cong_1860_pcDem,Cong_1860_pcRep,Cong_1860_pcDemEq,Cong_1860_pcRepEq,Cong_1860_pcOther,Cong_1860_TotVote,Cong_1860_pcTO,Cong_1862_pcDem,Cong_1862_pcRep,Cong_1862_pcDemEq,Cong_1862_pcRepEq,Cong_1862_pcOther,Cong_1862_TotVote,Cong_1862_pcTO,Pres_1864_pcDem,Pres_1864_pcRep,Pres_1864_pcOther,Pres_1864_TotVote,Pres_1864_pcTO,Cong_1864_pcDem,Cong_1864_pcRep,Cong_1864_pcDemEq,Cong_1864_pcRepEq,Cong_1864_pcOther,Cong_1864_TotVote,Cong_1864_pcTO
Missouri,Carroll,Missouri,330,0.475,0.002,0.174,0.349,0,1583,0.809,,,0,0,,,,0.983,0,0.011,0.006,0,643,0.3,0.284,0.716,0,398,0.171,0.288,0,0,0.69,0.022,368,0.158
Missouri,Carter,Missouri,350,0.039,0,0.806,0.155,0,103,0.404,0.885,0,0,0,0.115,87,0.341,,,,,,,,,,,,,,,,,,,
Missouri,Cass/Van Buren,Missouri,370,0.152,0.014,0.382,0.451,0,1587,0.716,0.466,0,0,0,0.534,1497,0.675,0.87,0,0,0.13,0,408,0.168,0.58,0.42,0,181,0.069,0.567,0,0,0.433,0,171,0.065
Missouri,Cedar,Missouri,390,0.372,0.005,0.318,0.305,0,871,0.665,0.656,0,0,0,0.344,857,0.655,0.14,0,0,0.86,0,243,0.168,0,1,0,297,0.188,0,0,0,1,0,294,0.186
Missouri,Chariton,Missouri,410,0.434,0.001,0.185,0.381,0,1596,0.668,0.641,0,0,0,0.359,1556,0.651,0.523,0,0.439,0.038,0,631,0.242,0.005,0.995,0,365,0.129,0,0,0,1,0,357,0.126
Missouri,Christian,Missouri,430,0.156,0,0.4,0.444,0,770,0.772,0.451,0,0,0,0.549,652,0.653,0.179,0,0,0.821,0,396,,0.009,0.991,0,562,,0.002,0,0,0.998,0,552,
Missouri,Clark,Missouri,450,0.262,0.134,0.24,0.364,0,2068,0.766,0.47,0,0,0,0.53,1731,0.641,0.128,0,0,0.872,0,702,0.234,0.114,0.886,0,1125,0.342,0,0,0.123,0.877,0,999,0.303
Missouri,Clay,Missouri,470,0.281,0,0.162,0.556,0,1878,0.785,0.421,0,0,0,0.579,1687,0.705,0.215,0,0.785,0,0,741,0.295,0.782,0.218,0,993,0.378,0.696,0,0,0.182,0.122,912,0.347
Missouri,Clinton,Missouri,490,0.269,0.008,0.23,0.493,0,1367,0.834,0.477,0,0,0,0.523,1240,0.757,0.344,0,0.586,0.069,0,793,0.435,0.624,0.376,0,789,0.394,0.57,0,0,0.412,0.018,775,0.387
Missouri,Cole,Missouri,510,0.342,0.091,0.387,0.18,0,1257,0.499,0.566,0,0,0,0.434,1425,0.566,0.465,0,0,0.535,0,1354,0.496,0.286,0.714,0,1758,0.597,0.347,0,0,0.653,0,1379,0.469
Missouri,Cooper,Missouri,530,0.441,0.009,0.125,0.425,0,2241,0.634,0.517,0,0,0,0.483,2115,0.598,0.492,0,0,0.508,0,1412,0.372,0.289,0.711,0,1320,0.325,0.316,0,0,0.684,0,1260,0.31
Missouri,Crawford,Missouri,550,0.226,0.047,0.256,0.471,0,749,0.608,0.434,0,0,0,0.566,576,0.468,0.769,0,0,0.231,0,520,0.419,0.508,0.492,0,604,0.484,0,0,0,0.692,0.308,634,0.508
Missouri,Dade,Missouri,570,0.282,0.008,0.304,0.405,0,1002,0.718,0.57,0,0,0,0.43,909,0.651,0.359,0,0,0.641,0,376,0.248,0.008,0.992,0,511,0.312,0,0,0,1,0,101,0.062
Missouri,Dallas,Missouri,590,0.319,0.028,0.244,0.409,0,705,0.61,0.485,0,0,0,0.515,713,0.617,0.209,0,0,0.791,0,449,0.363,0.047,0.953,0,255,0.193,0,0,0,1,0,549,0.416
Missouri,Daviess,Missouri,610,0.451,0.021,0.173,0.355,0,1535,0.729,0.58,0,0,0,0.42,1430,0.679,0.357,0,0,0.454,0.19,1001,0.432,0.27,0.73,0,1061,0.419,0,0,0,0.83,0.17,906,0.358
Missouri,De Kalb,Missouri,630,0.34,0.01,0.303,0.346,0,702,0.628,0.604,0,0,0,0.396,798,0.714,0.379,0,0,0.595,0.026,506,0.401,0.33,0.67,0,597,0.424,0,0,0,0.64,0.361,527,0.374
Missouri,Dent,Missouri,650,0.26,0.009,0.425,0.306,0,795,0.697,0.711,0,0,0,0.289,266,0.233,0.043,0,0,0.957,0,117,,0.009,0.991,0,108,,0,0,0,1,0,106,
Missouri,Douglas,Missouri,670,,,,,,,,,,,,,,,,,,,,,,0.01,0.99,0,191,,0,0,0,1,0,194,
Missouri,Dunklin,Missouri,690,0.342,0,0.18,0.477,0,438,0.453,,,0,0,,,,,,,,,,,,,,,,,,,,,,
Missouri,Franklin,Missouri,710,0.43,0.239,0.052,0.279,0,2067,0.489,0.615,0,0,0,0.385,1515,0.358,0.275,0,0,0.725,0,1314,0.283,0.189,0.811,0,2118,0.419,0,0,0,0.989,0.011,1717,0.34
Missouri,Gasconade,Missouri,730,0.227,0.522,0.062,0.189,0,829,0.412,0.819,0,0,0,0.181,740,0.368,0.1,0,0,0.9,0,951,0.436,0.177,0.823,0,1047,0.445,0,0,0,0.97,0.03,1019,0.433
Missouri,Gentry,Missouri,750,0.472,0.109,0.14,0.279,0,1850,0.747,0.795,0,0,0,0.205,1731,0.699,0.563,0,0,0.402,0.035,762,0.271,0.349,0.651,0,806,0.256,0,0,0,0.653,0.347,734,0.233
Missouri,Greene,Missouri,770,0.171,0.024,0.238,0.567,0,1740,0.668,0.311,0,0,0,0.689,1694,0.65,0.444,0,0,0.556,0,1014,0.382,0.135,0.865,0,2569,0.949,0.097,0,0,0.903,0,2352,0.869
Missouri,Grundy,Missouri,790,0.335,0.104,0.153,0.408,0,1242,0.757,0.518,0,0,0,0.482,1095,0.667,0.275,0,0,0.274,0.45,904,0.488,0.018,0.982,0,950,0.46,0,0,0,0.975,0.025,877,0.424
Missouri,Harrison,Missouri,810,0.577,0.188,0.032,0.202,0,1576,0.698,0.709,0,0,0,0.291,1270,0.563,0.41,0,0,0.175,0.415,1174,0.449,0.145,0.855,0,1464,0.493,0,0,0,0.81,0.191,1353,0.456
Missouri,Henry/Rives,Missouri,830,0.396,0.01,0.147,0.447,0,1574,0.747,0.531,0,0,0,0.469,1564,0.742,0.431,0,0,0.569,0,443,0.185,0.333,0.667,0,697,0.26,0.334,0,0,0.666,0,689,0.257
Missouri,Hickory,Missouri,850,0.456,0.023,0.219,0.302,0,653,0.689,0.721,0,0,0,0.279,577,0.609,0.736,0,0,0.264,0,246,0.235,0.003,0.997,0,366,0.318,0.003,0,0,0.997,0,311,0.27
Missouri,Holt,Missouri,870,0.386,0.172,0.146,0.296,0,1174,0.776,0.697,0,0,0,0.303,1202,0.795,0.182,0,0,0.804,0.015,606,0.367,0.107,0.893,0,754,0.421,0,0,0,0.807,0.193,782,0.437
Missouri,Howard,Missouri,890,0.446,0,0.117,0.437,0,2107,0.853,0.588,0,0,0,0.412,1795,0.726,0.949,0,0,0.051,0,1107,0.432,0.011,0.989,0,540,0.204,0,0,0.003,0.997,0,385,0.145
Missouri,Howell,Missouri,910,0.337,0,0.226,0.437,0,403,0.623,0.312,0,0,0,0.688,324,0.501,,,,,,,,,,,,,,,,,,,
Missouri,Iron,Missouri,930,0.508,0.157,0.052,0.282,0,687,0.493,0.718,0,0,0,0.282,808,0.58,0.301,0,0,0.553,0.146,342,,0.004,0.996,0,537,,0,0,0,1,0,468,
Missouri,Jackson,Missouri,950,0.296,0.052,0.255,0.398,0,3702,0.697,0.619,0,0,0,0.381,3296,0.62,0.398,0,0.152,0.45,0,840,0.143,0.481,0.519,0,1159,0.181,0.009,0,0,0.649,0.342,1024,0.16
Missouri,Jasper,Missouri,970,0.384,0.036,0.181,0.4,0,1061,0.714,0.459,0,0,0,0.541,944,0.636,,,,,,,,0.042,0.958,0,48,0.028,0,0,0,1,0,52,0.03
Missouri,Jefferson,Missouri,990,0.405,0.123,0.128,0.344,0,1210,0.495,0.699,0,0,0,0.301,1370,0.561,0.469,0,0,0.531,0,932,0.353,0.261,0.739,0,1238,0.436,0,0,0,0.786,0.214,1116,0.393
Missouri,Johnson,Missouri,1010,0.259,0.008,0.221,0.513,0,2386,0.741,0.471,0,0,0,0.529,2205,0.685,0.29,0,0,0.71,0,568,0.158,0.212,0.788,0,1056,0.265,0.228,0,0,0.772,0,981,0.247
Missouri,Knox,Missouri,1030,0.412,0.096,0.18,0.312,0,1669,0.858,0.6,0,0,0,0.4,1408,0.724,0.212,0,0,0.788,0,685,0.308,0.342,0.658,0,1017,0.407,0,0,0.35,0.65,0,1002,0.401
Missouri,Laclede,Missouri,1050,0.234,0.007,0.342,0.416,0,806,0.796,0.453,0,0,0,0.547,744,0.735,0.538,0,0,0.462,0,424,0.378,0.071,0.929,0,709,0.576,0.067,0,0,0.933,0,645,0.524
Missouri,Lafayette,Missouri,1070,0.282,0.009,0.135,0.574,0,2746,0.733,0.412,0,0,0,0.588,2401,0.641,0.941,0,0.029,0.029,0,478,0.118,0.533,0.467,0,741,0.169,0.51,0,0,0.421,0.07,618,0.141
Missouri,Lawrence,Missouri,1090,0.119,0.051,0.446,0.384,0,1158,0.652,0.397,0,0,0,0.603,1106,0.623,0.231,0,0,0.769,0,385,0.197,0,1,0,833,0.392,0,0,0,1,0,801,0.377
Missouri,Lewis,Missouri,1110,0.241,0.022,0.308,0.429,0,1941,0.698,0.45,0,0,0,0.55,1963,0.706,0.406,0,0,0.594,0,1164,0.375,0.408,0.592,0,1307,0.38,0,0,0.419,0.581,0,1301,0.379
Missouri,Lincoln,Missouri,1130,0.418,0.002,0.205,0.376,0,1930,0.68,0.562,0,0,0,0.438,1748,0.616,0,0,0.857,0.143,0,1014,0.329,0.397,0.603,0,899,0.27,0.39,0,0,0.61,0,896,0.269
Missouri,Linn,Missouri,1150,0.375,0.075,0.157,0.393,0,1391,0.702,0.546,0,0,0,0.454,1476,0.745,0.528,0,0,0.472,0,928,0.415,0.13,0.87,0,1042,0.419,0,0,0.094,0.906,0,832,0.335
Missouri,Livingston,Missouri,1170,0.273,0.014,0.32,0.393,0,1469,0.895,0.555,0,0,0,0.445,1452,0.885,0.551,0,0,0.262,0.186,682,0.378,0.529,0.471,0,939,0.477,0,0,0,0.487,0.513,924,0.469
Missouri,Macon,Missouri,1210,0.494,0.056,0.174,0.275,0,2379,0.742,0.785,0,0,0,0.215,1958,0.61,0.698,0,0,0.302,0,1694,0.471,0.013,0.987,0,1780,0.446,0,0,0.011,0.989,0,1633,0.409
Missouri,Madison,Missouri,1230,0.478,0.014,0.154,0.354,0,638,0.572,0.902,0,0,0,0.098,559,0.501,0.692,0,0,0.308,0,419,0.377,0.055,0.945,0,254,0.229,0.153,0,0,0.847,0,287,0.259
Missouri,Maries,Missouri,1250,0.193,0.014,0.607,0.187,0,509,0.487,0.928,0,0,0,0.072,470,0.45,0.774,0,0,0.226,0,235,,0.532,0.468,0,459,,0,0,0,1,0,138,
Missouri,Marion,Missouri,1270,0.377,0.071,0.131,0.421,0,3293,0.725,0.52,0,0,0,0.48,2899,0.638,0.49,0,0,0.51,0,1475,0.294,0.312,0.688,0,1203,0.22,0,0,0.317,0.683,0,1352,0.247
Missouri,Mcdonald,Missouri,1190,0.381,0.006,0.359,0.255,0,541,0.671,0.696,0,0,0,0.304,504,0.625,,,,,,,,0,1,0,26,0.028,0,0,0,1,0,26,0.028
Missouri,Mercer,Missouri,1290,0.48,0.056,0.119,0.345,0,1422,0.724,0.568,0,0,0,0.432,1446,0.736,0.323,0,0,0.319,0.358,1015,0.45,0.003,0.997,0,1161,0.456,0,0,0,0.99,0.01,1031,0.405
Missouri,Miller,Missouri,1310,0.117,0.029,0.615,0.24,0,805,0.599,0.629,0,0,0,0.371,868,0.646,0.394,0,0,0.606,0,695,0.472,0.167,0.833,0,666,0.416,0.169,0,0,0.831,0,645,0.403
Missouri,Mississippi,Missouri,1330,0.322,0.001,0.256,0.421,0,724,0.656,1,0,0,0,0,488,0.442,0.856,0,0,0.072,0.072,360,0.299,0.704,0.296,0,365,0.28,0.691,0,0,0.309,0,369,0.283
Missouri,Moniteau,Missouri,1350,0.33,0.06,0.23,0.379,0,1441,0.65,0.435,0,0,0,0.565,1523,0.687,0.482,0,0,0.518,0,1281,0.524,0.334,0.666,0,1300,0.487,0.36,0,0,0.64,0,1210,0.453
Missouri,Monroe,Missouri,1370,0.312,0.004,0.187,0.498,0,2182,0.775,0.492,0,0,0,0.508,2213,0.786,0,0,0.995,0.005,0,747,0.247,0.791,0.209,0,755,0.234,0.846,0,0,0.154,0,719,0.223
Missouri,Montgomery,Missouri,1390,0.438,0.032,0.059,0.471,0,1398,0.704,0.506,0,0,0,0.494,1338,0.673,0,0,0.49,0.51,0,753,0.343,0.298,0.702,0,755,0.314,0.3,0,0,0.7,0,719,0.299
Missouri,Morgan,Missouri,1410,0.503,0.016,0.187,0.294,0,1093,0.597,0.7,0,0,0,0.3,1039,0.568,0.496,0,0,0.504,0,686,0.34,0.431,0.569,0,612,0.278,0.493,0,0,0.507,0,536,0.243
Missouri,New Madrid,Missouri,1430,0.234,0,0.32,0.446,0,500,0.48,,,0,0,,,,1,0,0,0,0,17,0.016,0.083,0.917,0,108,0.102,0.591,0,0,0.409,0,154,0.146
Missouri,Newton,Missouri,1450,0.489,0.016,0.191,0.304,0,1337,0.654,0.544,0,0,0,0.456,1355,0.663,0.783,0,0,0.217,0,23,0.01,0.005,0.995,0,213,0.084,0,0,0,1,0,150,0.059
Missouri,Nodaway,Missouri,1470,0.443,0.119,0.222,0.215,0,1232,1.06,0.818,0,0,0,0.182,1325,1.14,0.312,0,0,0.682,0.006,864,0.654,0.011,0.989,0,838,0.566,0,0,0,0.994,0.006,719,0.486
Missouri,Oregon,Missouri,1490,0.184,0.006,0.684,0.126,0,358,0.564,0.837,0,0,0,0.163,295,0.465,,,,,,,,,,,,,,,,,,,
Missouri,Osage,Missouri,1510,0.237,0.26,0.311,0.192,0,991,0.542,0.752,0,0,0,0.248,880,0.481,0.567,0,0,0.433,0,942,0.49,0.471,0.529,0,1443,0.714,0,0,0,0.998,0.002,656,0.325
Missouri,Ozark,Missouri,1530,0.266,0,0.508,0.226,0,305,0.695,0.547,0,0,0,0.453,519,1.182,,,,,,,,0,1,0,38,0.085,0,0,0,1,0,34,0.076
Missouri,Pemiscot,Missouri,1550,0.345,0,0.205,0.45,0,342,0.503,0.912,0,0,0,0.088,294,0.432,,,,,,,,,,,,,,,,,,,
Missouri,Perry,Missouri,1570,0.527,0.157,0.071,0.245,0,886,0.451,0.903,0,0,0,0.097,975,0.496,0.322,0,0,0.678,0,1101,0.533,0.186,0.814,0,625,0.288,0.274,0,0,0.726,0,939,0.433
Missouri,Pettis,Missouri,1590,0.306,0.007,0.175,0.511,0,1204,0.643,0.448,0,0,0,0.552,1178,0.629,0.597,0,0,0.403,0,852,0.413,0.311,0.689,0,1275,0.565,0.336,0,0,0.664,0,1147,0.508
Missouri,Phelps,Missouri,1610,0.276,0.04,0.467,0.216,0,920,0.556,0.786,0,0,0,0.214,700,0.423,0.043,0,0,0.957,0,253,,0.211,0.789,0,1248,,0,0,0,0.761,0.239,850,
Missouri,Pike,Missouri,1630,0.392,0.005,0.147,0.456,0,2852,0.805,0.527,0,0,0,0.473,2970,0.839,0,0,0.981,0.019,0,1886,0.498,0.449,0.551,0,2073,0.515,0.453,0,0,0.547,0,1992,0.495
Missouri,Platte,Missouri,1650,0.288,0.002,0.299,0.411,0,2936,0.722,0.688,0,0,0,0.312,2600,0.639,0.397,0,0.597,0.005,0,1468,0.347,0.64,0.36,0,1378,0.314,0.643,0,0,0.322,0.035,1412,0.322
Missouri,Polk,Missouri,1670,0.094,0.003,0.357,0.546,0,1336,0.669,0.203,0,0,0,0.797,970,0.486,0.332,0,0,0.668,0,572,0.263,0.006,0.994,0,875,0.371,0,0,0,1,0,904,0.384
Missouri,Pulaski,Missouri,1690,0.234,0.015,0.615,0.136,0,457,0.549,0.76,0,0,0,0.24,354,0.425,0.543,0,0,0.457,0,162,0.192,0.211,0.789,0,133,0.156,0,0,0,0.699,0.301,93,0.109
Missouri,Putnam,Missouri,1710,0.448,0.084,0.187,0.28,0,1316,0.684,0.675,0,0,0,0.325,1262,0.656,0.35,0,0,0.057,0.593,706,0.314,0.035,0.965,0,1339,0.521,0,0,0,0.998,0.002,1071,0.416
Missouri,Ralls,Missouri,1730,0.347,0.001,0.132,0.52,0,1126,0.648,0.494,0,0,0,0.506,1298,0.747,0,0,0.993,0.007,0,679,0.36,0.399,0.601,0,486,0.239,0.424,0,0,0.576,0,462,0.227
Missouri,Randolph,Missouri,1750,0.212,0,0.306,0.483,0,1701,0.821,0.506,0,0,0,0.494,1779,0.858,0.992,0,0,0.008,0,1217,0.555,0.403,0.597,0,811,0.351,0,0,0.478,0.522,0,678,0.294
Missouri,Ray,Missouri,1770,0.414,0.004,0.109,0.473,0,2129,0.759,0.561,0,0,0,0.439,1867,0.666,0.668,0,0.307,0.025,0,1378,0.462,0.6,0.4,0,1329,0.42,0.543,0,0,0.362,0.095,1233,0.39
Missouri,Reynolds,Missouri,1790,0.492,0.016,0.34,0.152,0,250,0.39,0.872,0,0,0,0.128,296,0.462,,,,,,,,0.741,0.259,0,27,0.036,0.333,0,0,0.666,0,3,0.004
Missouri,Ripley,Missouri,1810,0.203,0,0.604,0.193,0,384,0.514,0.965,0,0,0,0.035,260,0.348,,,,,,,,,,,,,,,,,,,
Missouri,Saline,Missouri,1950,0.287,0,0.186,0.527,0,1964,0.769,0.503,0,0,0,0.497,1932,0.757,0.68,0,0.193,0.126,0,269,0.097,0.366,0.634,0,268,0.089,0.264,0,0,0.727,0.009,216,0.072
Missouri,Schuyler,Missouri,1970,0.461,0.014,0.254,0.271,0,987,0.717,0.752,0,0,0,0.248,919,0.667,0.373,0,0,0.627,0,450,0.295,0.259,0.741,0,737,0.441,0,0,0.271,0.729,0,719,0.43
Missouri,Scotland,Missouri,1990,0.475,0.126,0.12,0.279,0,1561,0.813,0.591,0,0,0,0.409,1374,0.716,0.248,0,0,0.752,0,645,0.301,0.466,0.534,0,1145,0.483,0,0,0.497,0.503,0,1049,0.443
Missouri,Scott,Missouri,2010,0.328,0.009,0.293,0.37,0,656,0.59,0.26,0,0,0,0.74,416,0.374,0.01,0,0,0.869,0.121,99,0.082,0.545,0.455,0,341,0.259,0.559,0,0,0.44,0,513,0.39
Missouri,Shannon,Missouri,2030,0.139,0.01,0.655,0.196,0,194,0.429,0.772,0,0,0,0.228,136,0.301,,,,,,,,,,,,,,,,,,,
Missouri,Shelby,Missouri,2050,0.305,0.058,0.188,0.45,0,1561,0.891,0.581,0,0,0,0.419,1365,0.779,0.359,0,0,0.641,0,777,0.401,0.371,0.629,0,582,0.275,0,0,0.341,0.659,0,589,0.278
Missouri,Soldier Vote,Missouri,9999,,,,,,,,,,,,,,,0.032,0,0,0.574,0.394,94,,,,,,,,,,,,,
Missouri,St Charles,Missouri,1830,0.406,0.261,0.031,0.302,0,2049,0.511,0.417,0,0,0,0.583,2188,0.546,0,0,0.188,0.812,0,1726,0.4,0.215,0.785,0,1832,0.396,0.201,0,0,0.799,0,1884,0.408
Missouri,St Clair,Missouri,1850,0.352,0.001,0.301,0.346,0,977,0.717,0.688,0,0,0,0.312,789,0.579,0.2,0,0,0.8,0,150,0.099,0.004,0.996,0,224,0.135,0,0,0,1,0,223,0.134
Missouri,St Francois,Missouri,1870,0.505,0.016,0.12,0.359,0,1173,0.815,0.781,0,0,0,0.219,1055,0.733,0.753,0,0,0.246,0.001,691,0.449,0.353,0.647,0,380,0.231,,,,,,,
Missouri,St Louis,Missouri,1890,0.374,0.402,0.025,0.199,0,24750,0.424,0.384,0.441,0,0,0,25962,0.444,0.202,0.281,0,0.507,0.009,16861,0.268,0.388,0.612,0,22909,0.339,0.293,0,0,0.681,0.026,20574,0.305
Missouri,Ste Genevieve,Missouri,1930,0.51,0.07,0.105,0.315,0,688,0.416,0.96,0,0,0,0.04,783,0.473,0.571,0,0,0.425,0.004,758,0.427,0.339,0.661,0,640,0.338,0.322,0,0,0.678,0,653,0.345
Missouri,Stoddard,Missouri,2070,0.283,0,0.244,0.474,0,813,0.511,0.745,0,0,0,0.255,498,0.313,,,,,,,,0.051,0.949,0,117,0.061,0.018,0,0,0.983,0,114,0.06
Missouri,Stone,Missouri,2090,0.367,0,0.496,0.137,0,226,0.462,0.883,0,0,0,0.117,248,0.507,,,,,,,,0,1,0,100,,0,0,0,1,0,98,
Missouri,Sullivan,Missouri,2110,0.351,0.052,0.362,0.235,0,1588,0.829,0.641,0,0,0,0.359,1149,0.6,0.546,0,0,0.126,0.329,922,0.422,0.046,0.954,0,1126,0.458,0,0,0,0.927,0.073,1158,0.471
Missouri,Taney,Missouri,2130,0.227,0,0.672,0.101,0,427,0.628,0.684,0,0,0,0.316,307,0.451,,,,,,,,0,1,0,29,0.046,0,0,0,1,0,29,0.046
Missouri,Texas,Missouri,2150,0.079,0.008,0.662,0.251,0,772,0.621,0.485,0,0,0,0.515,654,0.526,,,,,,,,0.213,0.787,0,47,0.031,0.04,0,0,0.96,0,25,0.016
Missouri,Vernon,Missouri,2170,0.204,0,0.516,0.28,0,739,0.655,0.635,0,0,0,0.365,477,0.423,,,,,,,,,,,,,,,,,,,
Missouri,Warren,Missouri,2190,0.509,0.095,0.089,0.307,0,1001,0.496,0.606,0,0,0,0.394,1089,0.54,0,0,0.476,0.524,0,1036,0.473,0.222,0.778,0,1219,0.515,0.249,0,0,0.751,0,1057,0.447
Missouri,Washington,Missouri,2210,0.521,0.023,0.051,0.405,0,1218,0.576,0.603,0,0,0,0.397,1254,0.593,0.611,0,0,0.297,0.091,679,0.309,0.233,0.767,0,1027,0.449,0.243,0,0,0.757,0,916,0.401
Missouri,Wayne,Missouri,2230,0.256,0.004,0.402,0.338,0,724,0.645,0.851,0,0,0,0.149,672,0.598,0.418,0,0,0.582,0,268,0.227,0.355,0.645,0,532,0.431,0,0,0,1,0,173,0.14
Missouri,Webster,Missouri,2250,0.193,0.008,0.422,0.376,0,890,0.634,0.345,0,0,0,0.655,821,0.585,0.419,0,0,0.581,0,661,,0.265,0.735,0,725,,0.162,0,0,0.838,0,680,
Missouri,Worth,Missouri,2270,,,,,,,,,,,,,,,0.42,0,0,0.54,0.04,402,,0.259,0.741,0,467,,0,0,0,0.944,0.056,284,
Missouri,Wright,Missouri,2290,0.081,0,0.682,0.237,0,541,0.622,0.431,0,0,0,0.569,457,0.525,0.893,0,0,0.107,0,196,0.213,0.03,0.97,0,67,0.069,0,0,0,1,0,79,0.082
Nevada,Churchill,Nevada,10,,,,,,,,,,,,,,,,,,,,,,,,,,,0.627,0.373,0,0,0,110,
Nevada,Douglas,Nevada,50,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147,0.853,0,0,0,218,
Nevada,Esmeralda,Nevada,90,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323,0.677,0,0,0,223,
Nevada,Humboldt,Nevada,130,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162,0.838,0,0,0,142,
Nevada,Lander,Nevada,150,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428,0.572,0,0,0,873,
Nevada,Lyon,Nevada,190,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267,0.733,0,0,0,435,
Nevada,Nye,Nevada,230,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.75,0,0,0,104,
Nevada,Ormsby,Nevada,250,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,0.719,0,0,0,508,
Nevada,Storey,Nevada,290,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428,0.572,0,0,0,2858,
Nevada,Washoe-Roop,Nevada,320,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314,0.686,0,0,0,436,
New Hampshire,Belknap,New Hampshire,10,0.468,0.519,0.013,0,0.001,3820,0.712,,,,,,,,0.542,0.458,0,0,0,3867,0.702,0.537,0.463,0,4212,0.758,0.498,0,0,0.502,0,3875,0.692
New Hampshire,Carroll,New Hampshire,30,0.476,0.513,0.01,0,0.002,4191,0.741,,,,,,,,0.575,0.425,0,0,0,4485,0.779,0.569,0.431,0,4480,0.774,0.54,0,0,0.46,0,4172,0.716
New Hampshire,Cheshire,New Hampshire,50,0.322,0.647,0.028,0,0.004,5942,0.758,,,,,,,,0.426,0.574,0,0,0,5623,0.76,0.403,0.597,0,6185,0.852,0.369,0,0,0.631,0,5521,0.776
New Hampshire,Coos,New Hampshire,70,0.488,0.495,0.016,0,0.001,2724,0.701,,,,,,,,0.573,0.427,0,0,0,2724,0.663,0.556,0.444,0,2752,0.659,0.504,0,0,0.496,0,2554,0.601
